ID,AUTHOR,URL,DATE,LIKES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT,SHARES,PUBLISHEDAT,CHANNELID,TITLE,DESCRIPTION,THUMBNAILS,CHANNELTITLE,LIVEBROADCASTCONTENT,PUBLISHTIME
NwWBPoHJxNw,Felix | Desenvolvimento Pessoal,https://www.youtube.com/watch?v=NwWBPoHJxNw,2024-03-26T21:00:30Z,8,1,"O Show de Madonna será transmitido pela Globo e está sendo patrocinado pela Bônus Track, Heineken e pelo Banco Itaú.",YouTube,NEUTRAL,0,0,2024-03-26T21:00:30Z,UC37_7gDOLxl1_nfKBImh9Fw,Madonna fará SHOW GRATUITO para FÃS DO BRASIL na praia de Copacabana (Zona Sul do Rio) no dia 04/05,"O Show de Madonna será transmitido pela Globo e está sendo patrocinado pela Bônus Track, Heineken e pelo Banco Itaú.","{'default': {'url': 'https://i.ytimg.com/vi/NwWBPoHJxNw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/NwWBPoHJxNw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/NwWBPoHJxNw/hqdefault.jpg', 'width': 480, 'height': 360}}",Felix | Desenvolvimento Pessoal,none,2024-03-26T21:00:30Z
